ds,inflow_operating_revenue_actual,inflow_operating_revenue_forecast,inflow_operating_revenue_lower,inflow_operating_revenue_upper,outflow_cogs_actual,outflow_cogs_forecast,outflow_cogs_lower,outflow_cogs_upper,outflow_opex_actual,outflow_opex_forecast,outflow_opex_lower,outflow_opex_upper,inflow_operating_revenue_final,outflow_cogs_final,outflow_opex_final,activity_pct_delta,confidence_pct_delta,cost_pct_delta,interest_expense,taxes,net_debt_financing_activity,capex_outflow,long_term_debt_projected,interest_forecast,interest_final,ebit_final,ebt_final,taxes_forecast,taxes_final,net_operating_cash_flow,net_investing_cash_flow,net_financing_cash_flow,net_change_in_cash_total
2015-11-01,659998745.9968936,627569614.2729374,577964339.4442202,682757038.023726,425642063.37789696,403598684.2034532,374837263.3420501,430620197.8093319,98999811.89953405,94086578.70235775,85623809.4074821,102995307.70720366,659998745.9968936,425642063.37789696,98999811.89953405,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,135356870.71946263,135281316.38846263,33820329.09711566,33820329.09711566,101460987.29134703,-0.0,0.0,101460987.29134703
2015-12-01,647356918.6589999,612262368.1737121,559007425.7775673,671183927.1029655,417040147.0718047,395996601.75055146,367538963.3561385,425661343.7710931,97103537.79885,92003195.22934994,84229856.74173397,100140483.0364904,647356918.6589999,417040147.0718047,97103537.79885,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,133213233.78834522,133137679.45734522,33284419.864336304,33284419.864336304,99853259.593009,-0.0,0.0,99853259.593009
2016-01-01,659302563.3551185,604500820.1256558,549012503.7377893,660851772.8686271,424541050.5743575,394033348.71655154,365041644.17478144,423951192.36349344,98895384.50326778,90824148.1784907,82483830.60994239,98936934.81068978,659302563.3551185,424541050.5743575,98895384.50326778,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,135866128.27749324,135790573.94649324,33947643.48662331,33947643.48662331,101842930.45986998,-0.0,0.0,101842930.45986998
2016-02-01,641624390.3577285,598272308.2797076,542490739.1611301,653672042.1302836,412608276.9577118,387506400.9520585,360237928.17538184,414324390.7140145,96243658.55365928,89926160.89864214,82101125.92158824,98224677.22597772,641624390.3577285,412608276.9577118,96243658.55365928,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,132772454.8463574,132696900.5153574,33174225.12883935,33174225.12883935,99522675.38651812,-0.0,0.0,99522675.38651812
2016-03-01,630924574.6900992,589454633.4704899,537890690.7028898,642448414.6837194,406999438.4144719,382145157.3553806,356595811.82924014,412255824.5153509,94638686.20351487,88667565.36243981,80198468.59658594,97053813.99794546,630924574.6900992,406999438.4144719,94638686.20351487,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,129286450.07211244,129210895.74111244,32302723.93527811,32302723.93527811,96908171.80583435,-0.0,0.0,96908171.80583435
2016-04-01,647443188.8522207,597501350.7208265,543023413.1871189,654839980.8543645,419255223.8570178,388201909.670264,360444047.0960227,416450097.45439726,97116478.3278331,89766627.90711427,81544418.48758863,98421752.1191263,647443188.8522207,419255223.8570178,97116478.3278331,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,131071486.66736972,130995932.33636972,32748983.08409243,32748983.08409243,98246949.25227737,-0.0,0.0,98246949.25227737
2016-05-01,632063214.2843294,617137659.1259315,564232910.6094272,671666443.6424448,410263455.4763255,401181543.7514988,372744313.7949379,430334225.58493984,94809482.1426494,92795031.35189728,84155894.53650688,101717953.82071064,632063214.2843294,410263455.4763255,94809482.1426494,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,126990276.66535449,126914722.33435449,31728680.583588623,31728680.583588623,95186041.75076592,-0.0,0.0,95186041.75076592
2016-06-01,646874580.0254015,618921615.2370086,564640985.7502984,677058474.3896754,421042868.777429,403233490.3310949,375336237.61777645,431071288.9525148,97031187.0038102,92971740.66377915,83866937.23114471,100980459.40297285,646874580.0254015,421042868.777429,97031187.0038102,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,128800524.24416232,128724969.91316232,32181242.47829058,32181242.47829058,96543727.4348718,-0.0,0.0,96543727.4348718
2016-07-01,659258094.1621599,620401555.9301257,564008942.2638025,670320062.8099364,428887009.32257,406091321.2169455,377100074.9761431,434676187.7511576,98888714.12432398,92947492.7974689,84755418.68195689,101654930.43451418,659258094.1621599,428887009.32257,98888714.12432398,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,131482370.71526593,131406816.38426593,32851704.096066482,32851704.096066482,98555112.28819942,-0.0,0.0,98555112.28819942
2016-08-01,636972049.5176518,612746179.8979266,555811675.5151141,671565134.6334116,415154894.3923488,401236415.3546652,372089218.34010977,428293102.7419689,95545807.42764775,92010839.0658732,83659774.00483377,100851301.0320286,636972049.5176518,415154894.3923488,95545807.42764775,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,126271347.6976552,126195793.3666552,31548948.3416638,31548948.3416638,94646845.0249914,-0.0,0.0,94646845.0249914
2016-09-01,657600195.3068599,618609668.7755594,564765045.7794869,672223917.5167278,429723865.7442986,404432523.7140288,377296180.1715589,432966676.3649472,98640029.29602896,92721153.33865738,84617190.12123221,100366572.40579776,657600195.3068599,429723865.7442986,98640029.29602896,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,129236300.2665323,129160745.9355323,32290186.483883075,32290186.483883075,96870559.45164931,-0.0,0.0,96870559.45164931
2016-10-01,660177505.0155665,600093971.7110868,543235897.5213022,655392518.6328748,432418721.92000514,392458561.2405207,362744776.8915466,421676476.11173993,99026625.75233497,90063430.82912852,81981811.1651532,98594933.976907,660177505.0155665,432418721.92000514,99026625.75233497,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,128732157.34322637,128656603.01222637,32164150.753056593,32164150.753056593,96492452.25916982,-0.0,0.0,96492452.25916982
2016-11-01,660978445.3096149,603812159.4656694,547091378.0386318,655098514.8062384,433453758.3555563,396398759.4371001,366478004.5728551,425052461.2590599,99146766.79644224,90990165.06480104,82393294.29989158,99424292.3344236,660978445.3096149,433453758.3555563,99146766.79644224,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,128377920.15761638,128302365.82661638,32075591.456654094,32075591.456654094,96226774.36996233,-0.0,0.0,96226774.36996233
2016-12-01,678607568.7015725,633492762.135142,579387374.3909528,690223284.3824022,446137962.2406111,414993026.73314565,384768075.4494755,441341176.2786596,101791135.30523588,95168813.77593435,87626697.21750855,103972375.38795914,678607568.7015725,446137962.2406111,101791135.30523588,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,130678471.1557256,130602916.8247256,32650729.2061814,32650729.2061814,97952187.61854422,-0.0,0.0,97952187.61854422
2017-01-01,624187961.1933804,628178536.1682867,574398362.8585057,682847134.7332044,412019920.6064083,410244584.3268011,381685557.9978547,437628319.2468088,93628194.17900704,94266082.03218368,85412934.31341527,102783360.78799064,624187961.1933804,412019920.6064083,93628194.17900704,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,118539846.407965,118464292.076965,29616073.01924125,29616073.01924125,88848219.05772376,-0.0,0.0,88848219.05772376
2017-02-01,631511441.3571671,624214494.2668344,569391837.5573426,680581750.681705,417517978.68849903,409993676.5670301,380036642.36845225,437273375.6522321,94726716.20357506,93502157.0366056,84757568.11300401,101948552.7185884,631511441.3571671,417517978.68849903,94726716.20357506,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,119266746.46509302,119191192.13409302,29797798.033523254,29797798.033523254,89393394.10056984,-0.0,0.0,89393394.10056984
2017-03-01,626773809.4615804,620096348.4753264,561700410.3653864,673093110.2971025,414192135.2632191,406431272.24335736,376679239.15737,435666708.25959015,94016071.41923706,93212155.29640584,84445190.04240628,101604052.6034587,626773809.4615804,414192135.2632191,94016071.41923706,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,118565602.7791242,118490048.4481242,29622512.11203105,29622512.11203105,88867536.33609319,-0.0,0.0,88867536.33609319
2017-04-01,630615621.6689358,639857652.7828184,581283989.8039392,694854417.5855479,417245237.021912,420491137.2918824,390819563.5371759,450518982.3325965,94592343.25034036,96101013.3808994,88207995.20687339,103963788.19684584,630615621.6689358,417245237.021912,94592343.25034036,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,118778041.39668345,118702487.06568345,29675621.766420864,29675621.766420864,89026865.29926264,-0.0,0.0,89026865.29926264
2017-05-01,627508708.2503628,640754377.27328,580529852.5057658,697283887.8283043,414868208.0221917,423927970.15741134,396990459.70996,454958541.0631512,94126306.23755442,96212754.33645202,88476536.89804243,104739844.88370806,627508708.2503628,414868208.0221917,94126306.23755442,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,118514193.99061662,118438639.65961662,29609659.914904155,29609659.914904155,88828979.74471247,-0.0,0.0,88828979.74471247
2017-06-01,670889193.3673726,633503136.4528874,583003255.2229623,689472837.8174157,443837610.485249,419998836.4595193,390621918.6823258,447165083.6017758,100633379.0051059,95062782.20225556,86754481.72305343,102907151.8495209,670889193.3673726,443837610.485249,100633379.0051059,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,126418203.87701774,126342649.54601774,31585662.386504434,31585662.386504434,94756987.15951335,-0.0,0.0,94756987.15951335
2017-07-01,633939743.8259038,633341989.4248742,579800733.2768815,691535581.5650359,419530517.9073582,420740526.1461095,392915632.9625866,448895109.5197165,95090961.57388556,94950550.80709878,87033439.7497344,103806676.10968472,633939743.8259038,419530517.9073582,95090961.57388556,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,119318264.34465998,119242710.01365998,29810677.503414996,29810677.503414996,89432032.51024497,-0.0,0.0,89432032.51024497
2017-08-01,634101259.5084884,640711034.9466183,586591505.0458792,696565211.0955547,421252433.7340229,424064118.51935256,397909732.04206747,453339534.18185526,95115188.92627326,96240800.9068538,88328492.1042907,104526598.33678786,634101259.5084884,421252433.7340229,95115188.92627326,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,117733636.84819221,117658082.51719221,29414520.629298054,29414520.629298054,88243561.88789415,-0.0,0.0,88243561.88789415
2017-09-01,678615055.1850224,634334004.0766902,583116370.7615138,687135829.5135334,453126364.2428825,421510712.4273352,395526219.8460915,448911534.1381198,101792258.27775335,95138502.58231737,87009712.47978525,103505399.953372,678615055.1850224,453126364.2428825,101792258.27775335,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,123696432.66438651,123620878.33338651,30905219.583346628,30905219.583346628,92715658.75003994,-0.0,0.0,92715658.75003994
2017-10-01,680810181.1190611,668215884.8339753,611465677.3694137,722270555.4697341,454944431.27363575,440416227.9430984,412108301.23861504,470895471.6969174,102121527.16785917,100356418.5217249,91931662.46492644,108678919.21442792,680810181.1190611,454944431.27363575,102121527.16785917,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,123744222.67756617,123668668.34656617,30917167.086641543,30917167.086641543,92751501.25992465,-0.0,0.0,92751501.25992465
2017-11-01,650509314.1990595,651417833.4600692,595932370.7609118,705395453.7457762,435855959.92584425,433619478.1706532,406348080.8600992,461377839.79090816,97576397.12985893,97897397.09699602,89443526.65662542,105980219.1813712,650509314.1990595,435855959.92584425,97576397.12985893,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,117076957.14335632,117001402.81235632,29250350.70308908,29250350.70308908,87751052.10926723,-0.0,0.0,87751052.10926723
2017-12-01,660291943.4562168,642933852.3259388,590423287.7890135,701468784.6448256,443342652.8993483,431012907.6418032,404178887.0093676,460466049.6485005,99043791.51843251,96407233.79806866,87901920.84136914,104966614.1162484,660291943.4562168,443342652.8993483,99043791.51843251,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,117905499.03843594,117829944.70743594,29457486.176858984,29457486.176858984,88372458.53057694,-0.0,0.0,88372458.53057694
2018-01-01,614911535.4691447,636272354.8656304,579190756.8491848,690443348.4028288,414628780.5702436,426990528.6676037,402253747.3756911,454291992.9120293,92236730.3203717,95331349.49385583,87149228.60530533,103646345.48111264,614911535.4691447,414628780.5702436,92236730.3203717,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,108046024.57852942,107970470.24752942,26992617.561882354,26992617.561882354,80977852.68564707,-0.0,0.0,80977852.68564707
2018-02-01,631414564.7819431,659950780.0364062,605902294.2158526,717258125.4026887,426902869.6310325,441301894.15161073,413105316.5746471,468479133.6733299,94712184.71729146,98853472.9727709,90312509.37425226,107234409.76935773,631414564.7819431,426902869.6310325,94712184.71729146,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,109799510.43361908,109723956.10261908,27430989.02565477,27430989.02565477,82292967.07696438,-0.0,0.0,82292967.07696438
2018-03-01,636003011.8096268,667782544.0267634,612693497.5293162,717104504.4736192,430087860.79882747,444765104.7489236,416809920.7444837,474964914.1267478,95400451.77144402,100188701.57142451,91534490.6979486,108640644.6345496,636003011.8096268,430087860.79882747,95400451.77144402,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,110514699.23935533,110439144.90835533,27609786.22708883,27609786.22708883,82829358.68126655,-0.0,0.0,82829358.68126655
2018-04-01,640448104.5578631,676385985.373878,618986731.9629408,733424683.5411423,434221742.98925614,453980244.6392964,423573852.5161428,479523671.1961283,96067215.68367946,101371866.86068614,92930591.41600452,109216757.50876516,640448104.5578631,434221742.98925614,96067215.68367946,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,110159145.88492751,110083591.55392751,27520897.888481878,27520897.888481878,82562693.66544569,-0.0,0.0,82562693.66544569
2018-05-01,678322272.6742401,662773848.9350616,608882385.0112779,716883811.8428878,460938738.242686,447800569.789085,421149107.1030797,475932632.466796,101748340.901136,99348268.52394436,91188038.22836082,107766481.15300138,678322272.6742401,460938738.242686,101748340.901136,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,115635193.53041816,115559639.19941816,28889909.79985454,28889909.79985454,86669729.39956367,-0.0,0.0,86669729.39956367
2018-06-01,621088213.7466612,669538079.6847914,612183929.965021,723278277.3579196,422426938.086453,451993426.3833609,423587958.6588407,479031768.6070488,93163232.06199916,100341115.03078128,92589066.7946342,108886668.2474287,621088213.7466612,422426938.086453,93163232.06199916,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,105498043.59820902,105422489.26720902,26355622.316802256,26355622.316802256,79066866.95040679,-0.0,0.0,79066866.95040679
2018-07-01,649835785.3655407,675120021.2797928,619735096.0976938,730461189.2498587,442324417.971808,456033995.5146523,428521563.9916724,484012060.1620043,97475367.8048311,101194019.52239004,92781115.03948122,109896132.0893666,649835785.3655407,442324417.971808,97475367.8048311,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,110035999.58890164,109960445.25790164,27490111.31447541,27490111.31447541,82470333.94342625,-0.0,0.0,82470333.94342625
2018-08-01,618073854.1125027,678535251.256865,621666402.9202939,732848457.8996207,421456925.0752141,459656860.3752504,431833469.1928396,486269638.7348175,92711078.1168754,101650050.22946133,93238680.04488948,110436546.72866158,618073854.1125027,421456925.0752141,92711078.1168754,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,103905850.9204132,103830296.5894132,25957574.1473533,25957574.1473533,77872722.44205987,-0.0,0.0,77872722.44205987
2018-09-01,640281755.7569048,688134007.9238194,632860586.2858281,746889400.4215441,437500611.4796389,465667901.4920144,438070584.54830456,493418319.4279707,96042263.36353572,103137924.05498604,95037755.31559189,111809067.0559576,640281755.7569048,437500611.4796389,96042263.36353572,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,106738880.91373026,106663326.58273026,26665831.645682566,26665831.645682566,79997494.93704772,-0.0,0.0,79997494.93704772
2018-10-01,668448545.6789876,682378420.3634269,626557531.0303688,737423002.7770483,457815402.690137,461655885.3853232,433218042.8131084,489266434.9597817,100267281.85184814,102250189.16119324,94221365.0358959,111150547.67301393,668448545.6789876,457815402.690137,100267281.85184814,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,110365861.13700247,110290306.80600247,27572576.701500617,27572576.701500617,82717730.10450184,-0.0,0.0,82717730.10450184
2018-11-01,657590400.355843,672519096.2088431,617769513.5611032,725431037.5299432,450061587.2089304,456895513.4642088,429760255.5571433,484815811.9955814,98638560.05337644,100744088.20861314,92349637.04581995,109452342.3613779,657590400.355843,450061587.2089304,98638560.05337644,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,108890253.09353614,108814698.76253614,27203674.690634035,27203674.690634035,81611024.07190216,-0.0,0.0,81611024.07190216
2018-12-01,643159255.9544543,668768247.474198,612869858.4243425,722272058.863273,440486244.2719236,456418281.6415933,426268446.5315437,483804622.1585952,96473888.39316814,100192892.8564084,91111345.58159828,108547820.23257388,643159255.9544543,440486244.2719236,96473888.39316814,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,106199123.28936255,106123568.95836255,26530892.239590637,26530892.239590637,79592676.71877193,-0.0,0.0,79592676.71877193
2019-01-01,608246507.7038087,625674214.2857987,575221678.0003561,686684252.365396,416235737.0488217,431824962.3814785,406253569.625787,460715889.0119005,91236976.1555713,93616164.47335662,84960840.78955814,102534599.90650998,608246507.7038087,416235737.0488217,91236976.1555713,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,100773794.4994157,100698240.1684157,25174560.042103924,25174560.042103924,75523680.12631178,-0.0,0.0,75523680.12631178
2019-02-01,625166812.6377603,633369775.5475469,575599962.9580586,688259495.6954032,429098634.595081,434526184.6345788,404844934.6468801,462546769.87965024,93775021.89566404,94803857.41257522,86153604.06025839,103056595.68034804,625166812.6377603,429098634.595081,93775021.89566404,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,102293156.14701527,102217601.81601527,25554400.45400382,25554400.45400382,76663201.36201143,-0.0,0.0,76663201.36201143
2019-03-01,639305679.5865731,657734777.5367707,603332608.6043608,715139865.2619073,440462656.8612712,447397923.6300545,417742512.207888,475225817.7100108,95895851.93798596,98488730.70973648,90242703.47960854,106612932.25409263,639305679.5865731,440462656.8612712,95895851.93798596,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,102947170.78731596,102871616.45631596,25717904.11407899,25717904.11407899,77153712.342237,-0.0,0.0,77153712.342237
2019-04-01,619672801.1391939,654158314.4915196,594969192.6509036,710575607.1153708,428541328.9400932,447768465.3621534,417339632.3538046,474617193.8040357,92950920.17087908,97955048.04520977,89787525.17877541,106672894.42344688,619672801.1391939,428541328.9400932,92950920.17087908,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,98180552.0282216,98104997.6972216,24526249.4243054,24526249.4243054,73578748.2729162,-0.0,0.0,73578748.2729162
2019-05-01,653923464.0299114,664472282.0227339,607216493.7465851,719482392.0720478,452339364.7004881,456217621.291649,430087781.6349982,485452080.7241643,98088519.6044867,99548098.24796335,91238515.59408064,107536007.66837113,653923464.0299114,452339364.7004881,98088519.6044867,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,103495579.7249366,103420025.3939366,25855006.34848415,25855006.34848415,77565019.04545248,-0.0,0.0,77565019.04545248
2019-06-01,638138507.6201042,656347055.1630646,604121868.7595593,714064548.4628829,441276903.9619972,450357745.6648828,421135762.10446674,478106898.1199307,95720776.14301562,98325347.24276067,90053133.67421941,106615932.37583344,638138507.6201042,441276903.9619972,95720776.14301562,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,101140827.5150913,101065273.1840913,25266318.296022825,25266318.296022825,75798954.88806856,-0.0,0.0,75798954.88806856
2019-07-01,670534242.0902957,654372207.1400976,598038560.0396861,710823011.2192295,464748876.9734613,448602886.3293171,420316984.68511534,477968102.2196412,100580136.31354436,98175612.44963172,89185006.97876745,106018567.14771804,670534242.0902957,464748876.9734613,100580136.31354436,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,105205228.80329001,105129674.47229001,26282418.618072502,26282418.618072502,78847255.85421753,-0.0,0.0,78847255.85421753
2019-08-01,658481124.578067,639765099.281453,583656259.677784,696638451.97852,456812328.88585305,443052854.1737248,414532777.2368481,471568805.566705,98772168.68671004,95687810.86917923,87460564.57281837,104295125.39258708,658481124.578067,456812328.88585305,98772168.68671004,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,102896627.0055039,102821072.6745039,25705268.168625973,25705268.168625973,77115804.50587797,-0.0,0.0,77115804.50587797
2019-09-01,618248551.2087559,641430575.9100395,585440756.4989378,696051695.8292422,429561541.4698373,444215973.9888432,416715701.1529322,473838012.04112655,92737282.68131338,96073484.36371128,87255427.67331031,103702741.58556288,618248551.2087559,429561541.4698373,92737282.68131338,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,95949727.05760515,95874172.72660515,23968543.181651287,23968543.181651287,71905629.54495394,-0.0,0.0,71905629.54495394
2019-10-01,622258906.7732087,652094319.278345,596262761.9395148,710294868.0795082,433570322.1088282,448934648.1634213,419552209.803437,478138601.3194417,93338836.0159813,97604457.46591178,89339156.05376752,105959656.87991498,622258906.7732087,433570322.1088282,93338836.0159813,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,95349748.64839923,95274194.31739923,23818548.57934981,23818548.57934981,71455645.7380495,-0.0,0.0,71455645.7380495
2019-11-01,629682308.2055669,665170259.9008005,612345279.686763,723709031.3760291,439977959.5529803,456845029.40398914,429867912.48384726,484116265.0733969,94452346.23083504,99422216.4554356,90941733.79620962,107176172.23876998,629682308.2055669,439977959.5529803,94452346.23083504,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,95252002.42175156,95176448.09075156,23794112.02268789,23794112.02268789,71382336.06806374,-0.0,0.0,71382336.06806374
2019-12-01,646862650.6750599,659440465.1559399,601556201.5520058,708648752.9187192,453298652.809511,454948240.6784495,426640327.6976723,483775919.06556576,97029397.60125898,98776693.0385465,90170336.30150102,106633402.81402984,646862650.6750599,453298652.809511,97029397.60125898,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,96534600.26428998,96459045.93328997,24114761.483322494,24114761.483322494,72344284.4499675,-0.0,0.0,72344284.4499675
2020-01-01,602999178.4666592,645172505.6931326,589928970.434991,694790420.2925069,423372689.9662615,447325625.6555191,417933958.1162244,475233766.9677375,90449876.76999888,96687955.66168056,88506381.19546714,104659237.08309229,602999178.4666592,423372689.9662615,90449876.76999888,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,89176611.73039877,89101057.39939877,22275264.349849693,22275264.349849693,66825793.0495491,-0.0,0.0,66825793.0495491
2020-02-01,621463077.2351966,654038429.7123486,598209856.0503918,707228651.8950808,436543522.73158896,450545829.89984506,423439127.6267531,478514424.3322479,93219461.58527948,98037876.03150868,89791641.53987446,106587323.93109035,621463077.2351966,436543522.73158896,93219461.58527948,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,91700092.91832817,91624538.58732817,22906134.64683204,22906134.64683204,68718403.9404962,-0.0,0.0,68718403.9404962
2020-03-01,434331284.7560655,580157847.4989868,525488108.9741876,637364098.4258058,303712162.37823105,402791706.2006704,374494474.0940034,427939153.5985718,65149692.71340982,86927643.8357746,78241518.43543692,94569427.7807941,434331284.7560655,303712162.37823105,65149692.71340982,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,65469429.6644246,65393875.3334246,16348468.83335615,16348468.83335615,49045406.500068486,-0.0,0.0,49045406.500068486
2020-04-01,329934216.91613483,398596910.4348617,346550518.12567234,452402327.6680875,228883802.0486205,278863333.23794955,250449562.1430449,304559712.96119386,49490132.53742022,59908340.3509616,51600028.15924423,67646213.18217038,329934216.91613483,228883802.0486205,49490132.53742022,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,51560282.3300941,51484727.9990941,12871181.999773525,12871181.999773525,38613545.999320626,-0.0,0.0,38613545.999320626
2020-05-01,445147873.9730555,415171552.2255405,358679518.55768406,470998192.8815613,308533049.514632,293464587.07291305,266413501.55173668,321873237.84872204,66772181.09595832,62307562.816378005,54508591.19587103,70898511.2897516,445147873.9730555,308533049.514632,66772181.09595832,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,69842643.36246514,69767089.03146514,17441772.257866286,17441772.257866286,52325316.77359891,-0.0,0.0,52325316.77359891
2020-06-01,488767688.11686057,497474794.18179387,441490048.9628588,548977020.5395601,340408214.5284159,350057324.6435987,323574694.4923966,378416829.2369719,73315153.21752909,74433996.26302168,65483458.77687994,82891195.28039347,488767688.11686057,340408214.5284159,73315153.21752909,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,75044320.37091559,74968766.03991559,18742191.509978898,18742191.509978898,56226574.52993673,-0.0,0.0,56226574.52993673
2020-07-01,546814028.6934824,527029041.3901155,471889059.4863604,586317517.0984108,382776201.5394878,375205568.73867744,348248408.851792,404259254.14138126,82022104.30402236,78429267.53861196,70438670.79920943,86090523.9557157,546814028.6934824,382776201.5394878,82022104.30402236,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,82015722.84997225,81940168.51897225,20485042.129743062,20485042.129743062,61455126.38922924,-0.0,0.0,61455126.38922924
2020-08-01,577430339.5801159,537866405.4768348,485059462.1383376,592718924.295003,405716215.1781351,382478440.4515157,355931234.7665501,410176208.5873261,86614550.93701738,80244880.22086644,71209940.15739216,88275797.14699651,577430339.5801159,405716215.1781351,86614550.93701738,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,85099573.46496344,85024019.13396344,21256004.78349086,21256004.78349086,63768014.35047263,-0.0,0.0,63768014.35047263
2020-09-01,629187577.7075578,563354648.0410908,508198444.51276505,620162946.0013582,443243044.1721798,396993279.2860099,368432402.99463606,425166608.0936364,94378136.65613368,83968579.69889201,75623108.58687708,92703579.8685226,629187577.7075578,443243044.1721798,94378136.65613368,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,91566396.87924433,91490842.54824433,22872710.63706108,22872710.63706108,68618131.91118324,-0.0,0.0,68618131.91118324
2020-10-01,607189678.4937102,572854462.2639796,512030231.41341233,630019319.0400174,428275962.9312713,401303555.6276276,373869587.389472,430371943.39335537,91078451.77405652,85572320.80836505,76532185.50257345,93792334.07297686,607189678.4937102,428275962.9312713,91078451.77405652,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,87835263.78838229,87759709.45738229,21939927.364345573,21939927.364345573,65819782.09303677,-0.0,0.0,65819782.09303677
2020-11-01,577693736.6613692,542005654.6784056,483883324.4194693,596539176.963682,408397900.4818181,387553438.9496621,359520438.17258406,413944172.3262199,86654060.49920538,81085957.77762829,73171622.11739515,89533252.33172977,577693736.6613692,408397900.4818181,86654060.49920538,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,82641775.68034577,82566221.34934577,20641555.337336443,20641555.337336443,61924666.01200938,-0.0,0.0,61924666.01200938
2020-12-01,626032271.009496,577764674.3736912,520237341.6606924,630931985.480459,444494151.4191908,411920497.8555486,382052124.7246465,440960831.2314364,93904840.6514244,86111505.17453082,77175936.6096569,94187515.42849098,626032271.009496,444494151.4191908,93904840.6514244,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,87633278.9388808,87557724.6078808,21889431.1519702,21889431.1519702,65668293.45591068,-0.0,0.0,65668293.45591068
2021-01-01,633750577.7715789,574386438.7071291,519138353.1548369,632422230.336251,450994283.3085784,409351246.7388757,379905535.5544432,436301714.04021513,95062586.66573684,85426135.68091843,77567093.18045893,93182649.52244784,633750577.7715789,450994283.3085784,95062586.66573684,,,,,,,,30221732.4,75554.33099999999,75554.33099999999,87693707.79726374,87618153.46626374,21904538.366565935,21904538.366565935,65713615.09969783,-0.0,0.0,65713615.09969783
2021-01-31,605830680.0,542388796.4293735,485249859.0257417,599765821.2888527,373233787.92,342607653.03014886,312333230.629173,371379059.8671698,90874602.0,81919036.37539698,73719234.32695395,90301407.71393988,605830680.0,373233787.92,90874602.0,0.0,0.0,0.0,66630.87,27104873.04,0.0,6527458.0,30221732.4,75554.33099999999,66630.87,141722290.07999998,141655659.20999998,35413914.802499995,27104873.04,114550786.16999996,-6527458.0,0.0,108023328.16999996
